Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
18.5005	9	1	36	LastDelay	0.000466302	466.302	1	2
18.5005	9	1	36	FullDelay	8.60047	8.60047e+06	6	2
18.5014	3	1	36	LastDelay	0.201391	201391	1	3
18.5014	3	1	36	FullDelay	6.40139	6.40139e+06	3	3
18.5014	12	1	36	LastDelay	0.301391	301391	1	3
18.5014	12	1	36	FullDelay	8.00139	8.00139e+06	4	3
18.7	12	1	50	LastDelay	0	0	1	0
18.7	12	1	50	FullDelay	0	0	1	0
18.9	3	1	49	LastDelay	0	0	1	0
18.9	3	1	49	FullDelay	0	0	1	0
19	9	1	50	LastDelay	0	0	1	0
19	9	1	50	FullDelay	0	0	1	0
19.1032	9	1	2	LastDelay	0.00324391	3243.91	1	5
19.1032	9	1	2	FullDelay	18.9032	1.89032e+07	17	5
19.1039	3	1	2	LastDelay	0.103931	103931	1	9
19.1039	3	1	2	FullDelay	18.9039	1.89039e+07	16	9
19.1039	12	1	2	LastDelay	0.303931	303931	1	9
19.1039	12	1	2	FullDelay	18.9039	1.89039e+07	17	9
19.2005	9	1	9	LastDelay	0.00046653	466.53	1	2
19.2005	9	1	9	FullDelay	17.6005	1.76005e+07	14	2
19.4005	9	1	28	LastDelay	0.00046737	467.37	1	2
19.4005	9	1	28	FullDelay	10.3005	1.03005e+07	7	2
19.9005	9	1	42	LastDelay	0.00046653	466.53	1	2
19.9005	9	1	42	FullDelay	7.90047	7.90047e+06	5	2
19.9005	3	1	42	LastDelay	1.30047	1.30047e+06	1	2
19.9005	3	1	42	FullDelay	5.60047	5.60047e+06	2	2
20.0021	12	1	6	LastDelay	1.00212	1.00212e+06	1	9
20.0021	12	1	6	FullDelay	19.2021	1.92021e+07	13	9
20.1	9	1	51	LastDelay	0	0	1	0
20.1	9	1	51	FullDelay	0	0	1	0
20.2009	9	1	33	LastDelay	0.600891	600891	1	3
20.2009	9	1	33	FullDelay	10.6009	1.06009e+07	7	3
20.2009	12	1	33	LastDelay	0.300891	300891	1	3
20.2009	12	1	33	FullDelay	10.0009	1.00009e+07	5	3
20.3035	3	1	9	LastDelay	1.00346	1.00346e+06	1	12
20.3035	3	1	9	FullDelay	18.7035	1.87035e+07	13	12
20.6	12	1	52	LastDelay	0	0	1	0
20.6	12	1	52	FullDelay	0	0	1	0
20.7	9	1	52	LastDelay	0	0	1	0
20.7	9	1	52	FullDelay	0	0	1	0
20.7039	2	1	14	LastDelay	0.00388873	3888.73	1	5
20.7039	2	1	14	FullDelay	18.2039	1.82039e+07	3	5
20.9	3	1	50	LastDelay	0	0	1	0
20.9	3	1	50	FullDelay	0	0	1	0
21.101	3	1	41	LastDelay	0.501	501000	1	3
21.101	3	1	41	FullDelay	6.901	6.901e+06	3	3
21.1025	9	1	41	LastDelay	0.00254923	2549.23	1	4
21.1025	9	1	41	FullDelay	9.20255	9.20255e+06	7	4
21.1081	3	1	18	LastDelay	1.60808	1.60808e+06	1	14
21.1081	3	1	18	FullDelay	16.3081	1.63081e+07	10	14
21.1091	12	1	41	LastDelay	0.90913	909130	1	7
21.1091	12	1	41	FullDelay	8.20913	8.20913e+06	3	7
21.1113	2	1	18	LastDelay	0.0112669	11266.9	1	9
21.1113	2	1	18	FullDelay	18.2113	1.82113e+07	3	9
21.3	9	1	53	LastDelay	0	0	1	0
21.3	9	1	53	FullDelay	0	0	1	0
21.3027	2	1	20	LastDelay	0.0027257	2725.7	1	4
21.3027	2	1	20	FullDelay	18.2027	1.82027e+07	3	4
21.8	9	1	54	LastDelay	0	0	1	0
21.8	9	1	54	FullDelay	0	0	1	0
21.8011	2	1	25	LastDelay	0.00107403	1074.03	1	4
21.8011	2	1	25	FullDelay	18.2011	1.82011e+07	3	4
22.1	12	1	53	LastDelay	0	0	1	0
22.1	12	1	53	FullDelay	0	0	1	0
22.101	9	1	40	LastDelay	0.001	1000	1	3
22.101	9	1	40	FullDelay	10.301	1.0301e+07	10	3
22.1015	12	1	40	LastDelay	0.301476	301476	1	4
22.1015	12	1	40	FullDelay	9.30148	9.30148e+06	4	4
22.4	2	1	31	LastDelay	0	0	1	0
22.4	2	1	31	FullDelay	18.2	1.82e+07	3	0
22.4	9	1	56	LastDelay	0	0	1	0
22.4	9	1	56	FullDelay	0	0	1	0
22.6	3	1	51	LastDelay	0	0	1	0
22.6	3	1	51	FullDelay	0	0	1	0
22.8	2	1	35	LastDelay	0	0	1	0
22.8	2	1	35	FullDelay	18.2	1.82e+07	3	0
22.903	2	1	36	LastDelay	0.0030349	3034.9	1	6
22.903	2	1	36	FullDelay	18.203	1.8203e+07	3	6
23.0019	12	1	37	LastDelay	1.30193	1.30193e+06	1	5
23.0019	12	1	37	FullDelay	12.4019	1.24019e+07	5	5
23.1	9	1	59	LastDelay	0	0	1	0
23.1	9	1	59	FullDelay	0	0	1	0
23.3038	3	1	40	LastDelay	1.10385	1.10385e+06	1	6
23.3038	3	1	40	FullDelay	9.20385	9.20385e+06	5	6
23.3061	2	1	40	LastDelay	0.00608368	6083.68	1	8
23.3061	2	1	40	FullDelay	18.2061	1.82061e+07	3	8
23.4	2	1	41	LastDelay	0	0	1	0
