Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
8.35132	10	1	54	FullDelay	1.05132	1.05132e+06	3	3
8.35132	5	1	54	LastDelay	0.301322	301322	1	3
8.35132	5	1	54	FullDelay	0.301322	301322	1	3
8.4549	5	1	15	LastDelay	0.00489806	4898.06	1	6
8.4549	5	1	15	FullDelay	7.4549	7.4549e+06	8	6
8.50118	10	1	61	LastDelay	0.00118046	1180.46	1	4
8.50118	10	1	61	FullDelay	0.00118046	1180.46	1	4
8.6	3	1	33	LastDelay	0	0	1	0
8.6	3	1	33	FullDelay	0	0	1	0
8.6	9	1	33	LastDelay	0	0	1	0
8.6	9	1	33	FullDelay	0	0	1	0
8.60329	10	1	51	LastDelay	0.00329394	3293.94	1	13
8.60329	10	1	51	FullDelay	1.70329	1.70329e+06	4	13
8.80159	10	1	63	LastDelay	0.00158897	1588.97	1	4
8.80159	10	1	63	FullDelay	0.00158897	1588.97	1	4
8.85179	10	1	57	LastDelay	0.451788	451788	1	12
8.85179	10	1	57	FullDelay	1.40179	1.40179e+06	2	12
8.85179	5	1	57	LastDelay	0.651789	651789	1	12
8.85179	5	1	57	FullDelay	0.651789	651789	1	12
8.95	5	1	60	LastDelay	0	0	1	0
8.95	5	1	60	FullDelay	0	0	1	0
8.95212	15	1	59	LastDelay	0.00211663	2116.62	1	3
8.95212	15	1	59	FullDelay	3.40212	3.40212e+06	2	3
8.95273	10	1	58	LastDelay	0.00272541	2725.41	1	3
8.95273	10	1	58	FullDelay	1.45273	1.45273e+06	3	3
9.0062	15	1	60	LastDelay	0.00619524	6195.24	1	9
9.0062	15	1	60	FullDelay	3.4062	3.4062e+06	2	9
9.05156	15	1	61	LastDelay	0.00155843	1558.43	1	4
9.05156	15	1	61	FullDelay	3.40156	3.40156e+06	2	4
9.1	5	1	61	LastDelay	0	0	1	0
9.1	5	1	61	FullDelay	0	0	1	0
9.20327	10	1	64	LastDelay	0.20327	203270	1	11
9.20327	10	1	64	FullDelay	0.20327	203270	1	11
9.4	12	1	34	LastDelay	0	0	1	0
9.4	12	1	34	FullDelay	0	0	1	0
9.40256	10	1	68	LastDelay	0.202563	202563	1	12
9.40256	10	1	68	FullDelay	0.202563	202563	1	12
9.45	5	1	64	LastDelay	0	0	1	0
9.45	5	1	64	FullDelay	0	0	1	0
9.55	10	1	70	LastDelay	0	0	1	0
9.55	10	1	70	FullDelay	0	0	1	0
9.5586	5	1	7	LastDelay	0.00860054	8600.54	1	8
9.5586	5	1	7	FullDelay	9.0586	9.0586e+06	10	8
9.56146	15	1	71	LastDelay	0.0114598	11459.8	1	5
9.56146	15	1	71	FullDelay	3.41146	3.41146e+06	2	5
9.60062	10	1	50	LastDelay	0.00062483	624.83	1	4
9.60062	10	1	50	FullDelay	2.75062	2.75062e+06	8	4
9.60461	15	1	50	LastDelay	1.10461	1.10461e+06	1	6
9.60461	15	1	50	FullDelay	4.50461	4.50461e+06	2	6
9.60608	5	1	50	LastDelay	0.456084	456084	1	6
9.60608	5	1	50	FullDelay	3.05608	3.05608e+06	3	6
9.65318	10	1	66	LastDelay	0.00318045	3180.45	1	15
9.65318	10	1	66	FullDelay	0.55318	553180	2	15
9.75	10	1	71	LastDelay	0	0	1	0
9.75	10	1	71	FullDelay	0	0	1	0
9.80608	10	1	55	LastDelay	0.00608445	6084.45	1	8
9.80608	10	1	55	FullDelay	2.45608	2.45608e+06	6	8
9.80608	5	1	55	LastDelay	0.506085	506085	1	8
9.80608	5	1	55	FullDelay	1.70608	1.70608e+06	2	8
9.85144	15	1	77	LastDelay	0.00143798	1437.98	1	3
9.85144	15	1	77	FullDelay	3.40144	3.40144e+06	2	3
9.95	5	1	68	LastDelay	0	0	1	0
9.95	5	1	68	FullDelay	0	0	1	0
9.95226	10	1	65	LastDelay	0.0022564	2256.4	1	5
9.95226	10	1	65	FullDelay	0.902256	902256	3	5
10.1	10	1	74	LastDelay	0	0	1	0
10.1	10	1	74	FullDelay	0	0	1	0
10.1066	6	1	63	LastDelay	0.00656177	6561.77	1	7
10.1066	6	1	63	FullDelay	0.00656177	6561.77	1	7
10.1087	15	1	85	LastDelay	0.00868499	8684.99	1	13
10.1087	15	1	85	FullDelay	0.00868499	8684.99	1	13
10.1522	10	1	56	LastDelay	0.00219483	2194.83	1	7
10.1522	10	1	56	FullDelay	2.75219	2.75219e+06	6	7
10.2028	5	1	4	LastDelay	0.702779	702779	1	6
10.2028	5	1	4	FullDelay	10.0028	1.00028e+07	13	6
10.2028	15	1	4	LastDelay	0.00277891	2778.91	1	6
10.2028	15	1	4	FullDelay	10.0028	1.00028e+07	6	6
10.25	15	1	7	LastDelay	0	0	1	0
10.25	15	1	7	FullDelay	9.85	9.85e+06	5	0
10.35	10	1	76	LastDelay	0	0	1	0
10.35	10	1	76	FullDelay	0	0	1	0
10.351	5	1	46	LastDelay	0.000967999	967.999	1	4
10.351	5	1	46	FullDelay	4.00097	4.00097e+06	4	4
10.4047	5	1	62	LastDelay	1.05473	1.05473e+06	1	7
10.4047	5	1	62	FullDelay	1.05473	1.05473e+06	1	7
10.4072	10	1	62	LastDelay	0.00722938	7229.38	1	7
10.4072	10	1	62	FullDelay	1.65723	1.65723e+06	4	7
10.4077	3	1	3	LastDelay	1.50774	1.50774e+06	1	8
10.4077	3	1	3	FullDelay	10.1077	1.01077e+07	6	8
10.4077	12	1	3	LastDelay	0.707739	707739	1	8
10.4077	12	1	3	FullDelay	10.1077	1.01077e+07	6	8
10.4086	15	1	14	LastDelay	0.00861125	8611.25	1	8
10.4086	15	1	14	FullDelay	9.40861	9.40861e+06	5	8
10.4099	9	1	3	LastDelay	1.50986	1.50986e+06	1	7
10.4099	9	1	3	FullDelay	10.1099	1.01099e+07	6	7
10.417	15	1	62	LastDelay	1.31702	1.31702e+06	1	13
10.417	15	1	62	FullDelay	4.71702	4.71702e+06	2	13
10.5028	15	1	18	LastDelay	0.00275078	2750.78	1	4
10.5028	15	1	18	FullDelay	9.30275	9.30275e+06	5	4
10.55	5	1	71	LastDelay	0	0	1	0
10.55	5	1	71	FullDelay	0	0	1	0
10.55	10	1	77	LastDelay	0	0	1	0
10.55	10	1	77	FullDelay	0	0	1	0
10.6005	6	1	5	LastDelay	0.000467137	467.137	1	2
10.6005	6	1	5	FullDelay	10.1005	1.01005e+07	3	2
10.6515	15	1	22	LastDelay	0.00154853	1548.53	1	4
10.6515	15	1	22	FullDelay	9.25155	9.25155e+06	4	4
10.7	5	1	74	LastDelay	0	0	1	0
10.7	5	1	74	FullDelay	0	0	1	0
10.7023	5	1	23	LastDelay	0.702314	702314	1	9
10.7023	5	1	23	FullDelay	8.60231	8.60231e+06	7	9
10.7542	5	1	25	LastDelay	0.704161	704161	1	10
10.7542	5	1	25	FullDelay	7.95416	7.95416e+06	7	10
10.7551	15	1	25	LastDelay	0.00511963	5119.63	1	5
10.7551	15	1	25	FullDelay	8.40512	8.40512e+06	4	5
10.8	10	1	79	LastDelay	0	0	1	0
10.8	10	1	79	FullDelay	0	0	1	0
10.9	5	1	76	LastDelay	0	0	1	0
10.9	5	1	76	FullDelay	0	0	1	0
11.0013	15	1	33	LastDelay	0.00130728	1307.28	1	4
11.0013	15	1	33	FullDelay	8.25131	8.25131e+06	4	4
11.0523	15	1	34	LastDelay	0.00227505	2275.05	1	5
11.0523	15	1	34	FullDelay	8.25228	8.25228e+06	4	5
11.1	10	1	81	LastDelay	0	0	1	0
11.1	10	1	81	FullDelay	0	0	1	0
11.15	5	1	77	LastDelay	0	0	1	0
11.15	5	1	77	FullDelay	0	0	1	0
11.2	3	1	34	LastDelay	0	0	1	0
11.2	3	1	34	FullDelay	0	0	1	0
11.2	9	1	34	LastDelay	0	0	1	0
11.2	9	1	34	FullDelay	0	0	1	0
11.2005	15	1	39	LastDelay	0.000466857	466.857	1	2
11.2005	15	1	39	FullDelay	8.15047	8.15047e+06	4	2
11.201	10	1	69	LastDelay	0.000968155	968.155	1	4
11.201	10	1	69	FullDelay	1.70097	1.70097e+06	5	4
11.2062	5	1	69	LastDelay	0.756224	756224	1	8
11.2062	5	1	69	FullDelay	0.756224	756224	1	8
