Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
65.3045	12	1	156	LastDelay	0.00450845	4508.45	1	6
65.3045	12	1	156	FullDelay	35.4045	3.54045e+07	3	6
65.3074	9	1	6	LastDelay	0.0073762	7376.2	1	8
65.3074	9	1	6	FullDelay	64.4074	6.44074e+07	15	8
66.0033	9	1	23	LastDelay	0.00330964	3309.64	1	11
66.0033	9	1	23	FullDelay	60.6033	6.06033e+07	11	11
66.0066	12	1	163	LastDelay	0.00661816	6618.16	1	12
66.0066	12	1	163	FullDelay	35.4066	3.54066e+07	3	12
66.2005	9	1	30	LastDelay	0.00046737	467.37	1	2
66.2005	9	1	30	FullDelay	58.4005	5.84005e+07	11	2
68.2016	9	1	39	LastDelay	1.6016	1.6016e+06	1	9
68.2016	9	1	39	FullDelay	57.0016	5.70016e+07	10	9
68.5005	9	1	72	LastDelay	0.00046737	467.37	1	2
68.5005	9	1	72	FullDelay	44.7005	4.47005e+07	8	2
69.0006	3	1	10	LastDelay	0.000624951	624.951	1	4
69.0006	3	1	10	FullDelay	67.6006	6.76006e+07	7	4
69.3028	9	1	83	LastDelay	0.00279759	2797.59	1	9
69.3028	9	1	83	FullDelay	38.3028	3.83028e+07	7	9
71.6005	9	1	115	LastDelay	0.000545371	545.371	1	3
71.6005	9	1	115	FullDelay	6.60055	6.60055e+06	2	3
74.6026	9	1	147	LastDelay	0.00257068	2570.68	1	13
74.6026	9	1	147	FullDelay	0.00257068	2570.68	1	13
78.4005	9	1	88	LastDelay	0.00046737	467.37	1	2
78.4005	9	1	88	FullDelay	35.2005	3.52005e+07	5	2
78.4005	3	1	88	LastDelay	1.80047	1.80047e+06	1	2
78.4005	3	1	88	FullDelay	65.6005	6.56005e+07	6	2
78.6028	9	1	91	LastDelay	0.00277005	2770.05	1	12
78.6028	9	1	91	FullDelay	29.8028	2.98028e+07	5	12
80.1005	9	1	111	LastDelay	0.00046737	467.37	1	2
80.1005	9	1	111	FullDelay	22.4005	2.24005e+07	3	2
81.0062	3	1	123	LastDelay	0.906211	906211	1	4
81.0062	3	1	123	FullDelay	64.7062	6.47062e+07	6	4
81.6047	9	1	129	LastDelay	0.00470827	4708.27	1	9
81.6047	9	1	129	FullDelay	8.80471	8.80471e+06	2	9
81.6047	3	1	129	LastDelay	1.10471	1.10471e+06	1	9
81.6047	3	1	129	FullDelay	52.7047	5.27047e+07	5	9
83.0015	9	1	143	LastDelay	0.00151834	1518.34	1	12
83.0015	9	1	143	FullDelay	8.80152	8.80152e+06	2	12
85.0005	9	1	165	LastDelay	0.00046737	467.37	1	2
85.0005	9	1	165	FullDelay	0.00046737	467.37	1	2
85.7006	9	1	26	LastDelay	0.000625265	625.265	1	4
