Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
31.7019	15	1	73	FullDelay	27.9019	2.79019e+07	4	8
32.2061	10	1	184	LastDelay	0.00614361	6143.61	1	11
32.2061	10	1	184	FullDelay	0.00614361	6143.61	1	11
32.5582	10	1	100	LastDelay	0.0082224	8222.4	1	7
32.5582	10	1	100	FullDelay	19.4582	1.94582e+07	8	7
32.9525	5	1	63	LastDelay	0.00252245	2522.45	1	12
32.9525	5	1	63	FullDelay	28.6525	2.86525e+07	5	12
32.9525	15	1	63	LastDelay	1.75252	1.75252e+06	1	12
32.9525	15	1	63	FullDelay	29.7025	2.97025e+07	5	12
33.3023	10	1	136	LastDelay	0.00229022	2290.22	1	9
33.3023	10	1	136	FullDelay	15.6023	1.56023e+07	5	9
33.4017	10	1	139	LastDelay	0.00170055	1700.55	1	7
33.4017	10	1	139	FullDelay	15.5517	1.55517e+07	5	7
33.6017	10	1	113	LastDelay	0.951711	951711	1	6
33.6017	10	1	113	FullDelay	17.0517	1.70517e+07	6	6
33.8046	10	1	117	LastDelay	0.954557	954557	1	10
33.8046	10	1	117	FullDelay	17.0546	1.70546e+07	6	10
33.9528	10	1	156	LastDelay	0.00279879	2798.79	1	7
33.9528	10	1	156	FullDelay	7.1528	7.1528e+06	3	7
34.1054	10	1	161	LastDelay	0.00535918	5359.18	1	12
34.1054	10	1	161	FullDelay	7.05536	7.05536e+06	3	12
34.2525	10	1	165	LastDelay	0.00249475	2494.75	1	5
34.2525	10	1	165	FullDelay	4.95249	4.95249e+06	2	5
34.3027	10	1	127	LastDelay	1.20268	1.20268e+06	1	9
34.3027	10	1	127	FullDelay	17.0527	1.70527e+07	6	9
34.3561	15	1	128	LastDelay	0.00608486	6084.86	1	8
34.3561	15	1	128	FullDelay	25.9561	2.59561e+07	3	8
34.455	10	1	131	LastDelay	1.30498	1.30498e+06	1	7
34.455	10	1	131	FullDelay	17.005	1.7005e+07	6	7
34.501	10	1	132	LastDelay	1.301	1.301e+06	1	7
34.501	10	1	132	FullDelay	17.001	1.7001e+07	5	7
34.5515	10	1	185	LastDelay	0.00148411	1484.11	1	3
34.5515	10	1	185	FullDelay	0.00148411	1484.11	1	3
34.7027	10	1	78	LastDelay	0.00272778	2727.78	1	6
34.7027	10	1	78	FullDelay	24.3027	2.43027e+07	11	6
34.806	10	1	89	LastDelay	0.00595961	5959.61	1	11
34.806	10	1	89	FullDelay	22.856	2.2856e+07	9	11
34.806	5	1	89	LastDelay	1.00596	1.00596e+06	1	11
34.806	5	1	89	FullDelay	27.756	2.7756e+07	5	11
34.851	10	1	93	LastDelay	0.00100005	1000.05	1	3
34.851	10	1	93	FullDelay	22.701	2.2701e+07	9	3
35.4601	10	1	141	LastDelay	0.0100903	10090.3	1	6
35.4601	10	1	141	FullDelay	17.5101	1.75101e+07	6	6
35.5033	10	1	142	LastDelay	0.00327871	3278.72	1	5
35.5033	10	1	142	FullDelay	17.5033	1.75033e+07	6	5
35.5518	10	1	143	LastDelay	0.00175338	1753.38	1	6
35.5518	10	1	143	FullDelay	17.5018	1.75018e+07	6	6
35.9512	10	1	173	LastDelay	0.0012034	1203.4	1	3
35.9512	10	1	173	FullDelay	4.3012	4.3012e+06	2	3
36.2529	10	1	179	LastDelay	0.00289049	2890.49	1	3
36.2529	10	1	179	FullDelay	4.30289	4.30289e+06	2	3
36.3516	10	1	181	LastDelay	0.0015836	1583.6	1	5
36.3516	10	1	181	FullDelay	4.30158	4.30158e+06	2	5
36.5058	10	1	186	LastDelay	0.00578488	5784.88	1	10
36.5058	10	1	186	FullDelay	0.00578488	5784.88	1	10
36.703	10	1	110	LastDelay	0.00301518	3015.18	1	5
36.703	10	1	110	FullDelay	22.003	2.2003e+07	8	5
37.2038	10	1	140	LastDelay	0.00383422	3834.22	1	10
37.2038	10	1	140	FullDelay	19.3038	1.93038e+07	7	10
37.3527	10	1	150	LastDelay	0.00270065	2700.65	1	3
37.3527	10	1	150	FullDelay	14.6527	1.46527e+07	6	3
37.3544	15	1	257	LastDelay	0.00438918	4389.18	1	8
37.3544	15	1	257	FullDelay	0.00438918	4389.18	1	8
37.4019	10	1	151	LastDelay	0.00187696	1876.96	1	5
37.4019	10	1	151	FullDelay	14.6519	1.46519e+07	6	5
37.7544	10	1	166	LastDelay	0.0043648	4364.8	1	7
37.7544	10	1	166	FullDelay	8.40436	8.40436e+06	3	7
37.9511	10	1	171	LastDelay	0.00114301	1143.01	1	3
37.9511	10	1	171	FullDelay	6.40114	6.40114e+06	3	3
38.0513	10	1	174	LastDelay	0.00129865	1298.65	1	3
38.0513	10	1	174	FullDelay	6.3513	6.3513e+06	3	3
38.0513	5	1	174	LastDelay	0.701299	701299	1	3
38.0513	5	1	174	FullDelay	22.7513	2.27513e+07	3	3
38.2007	10	1	189	LastDelay	0.000704311	704.311	1	5
38.2007	10	1	189	FullDelay	0.000704311	704.311	1	5
38.4078	10	1	114	LastDelay	0.0077846	7784.6	1	7
38.4078	10	1	114	FullDelay	21.8078	2.18078e+07	9	7
38.753	5	1	204	LastDelay	0.00303136	3031.36	1	8
38.753	5	1	204	FullDelay	9.90303	9.90303e+06	2	8
39.0587	5	1	210	LastDelay	0.00868574	8685.74	1	10
39.0587	5	1	210	FullDelay	9.90869	9.90869e+06	2	10
39.603	10	1	190	LastDelay	0.00302706	3027.06	1	6
39.603	10	1	190	FullDelay	0.00302706	3027.06	1	6
39.606	5	1	190	LastDelay	1.556	1.556e+06	1	10
39.606	5	1	190	FullDelay	11.456	1.1456e+07	2	10
39.653	5	1	222	LastDelay	0.0029503	2950.3	1	8
39.653	5	1	222	FullDelay	9.90295	9.90295e+06	2	8
39.801	10	1	115	LastDelay	0.00100067	1000.67	1	3
39.801	10	1	115	FullDelay	23.151	2.3151e+07	10	3
40.0028	10	1	123	LastDelay	0.00276822	2768.22	1	8
40.0028	10	1	123	FullDelay	22.9528	2.29528e+07	10	8
40.0542	10	1	126	LastDelay	0.00419742	4197.42	1	5
40.0542	10	1	126	FullDelay	22.8542	2.28542e+07	10	5
40.3552	15	1	70	LastDelay	0.00515856	5158.56	1	7
40.3552	15	1	70	FullDelay	36.7052	3.67052e+07	5	7
40.4045	10	1	158	LastDelay	0.00454979	4549.79	1	12
40.4045	10	1	158	FullDelay	13.5045	1.35045e+07	6	12
40.6539	10	1	168	LastDelay	0.00389921	3899.21	1	9
40.6539	10	1	168	FullDelay	11.2039	1.12039e+07	4	9
41.2022	12	1	21	LastDelay	0.00221072	2210.72	1	5
41.2022	12	1	21	FullDelay	38.7022	3.87022e+07	4	5
41.2543	10	1	198	LastDelay	0.00429327	4293.27	1	4
41.2543	10	1	198	FullDelay	0.00429327	4293.27	1	4
41.352	10	1	76	LastDelay	0.00203953	2039.53	1	4
41.352	10	1	76	FullDelay	31.052	3.1052e+07	15	4
41.7048	10	1	145	LastDelay	0.00479519	4795.19	1	8
41.7048	10	1	145	FullDelay	23.5548	2.35548e+07	10	8
41.7135	15	1	101	LastDelay	0.0135258	13525.8	1	15
41.7135	15	1	101	FullDelay	34.6635	3.46635e+07	4	15
41.8521	5	1	290	LastDelay	0.00211271	2112.71	1	10
41.8521	5	1	290	FullDelay	0.00211271	2112.71	1	10
41.9555	15	1	106	LastDelay	0.00545767	5457.67	1	9
41.9555	15	1	106	FullDelay	34.6555	3.46555e+07	4	9
41.9598	5	1	12	LastDelay	0.00984853	9848.53	1	13
41.9598	5	1	12	FullDelay	41.1098	4.11098e+07	7	13
41.9667	10	1	162	LastDelay	0.016685	16685	1	9
41.9667	10	1	162	FullDelay	14.8667	1.48667e+07	7	9
42.0518	10	1	167	LastDelay	0.00178927	1789.27	1	6
42.0518	10	1	167	FullDelay	12.6518	1.26518e+07	5	6
42.2006	10	1	175	LastDelay	0.000625464	625.464	1	4
42.2006	10	1	175	FullDelay	10.4506	1.04506e+07	4	4
42.2519	10	1	176	LastDelay	0.00186816	1868.16	1	9
42.2519	10	1	176	FullDelay	10.4519	1.04519e+07	4	9
42.3618	10	1	178	LastDelay	0.0118332	11833.2	1	7
42.3618	10	1	178	FullDelay	10.4618	1.04618e+07	4	7
42.4068	12	1	33	LastDelay	0.00680705	6807.05	1	8
42.4068	12	1	33	FullDelay	38.7068	3.87068e+07	4	8
42.4526	10	1	116	LastDelay	1.00255	1.00255e+06	1	11
42.4526	10	1	116	FullDelay	25.7526	2.57526e+07	11	11
42.5517	10	1	187	LastDelay	0.0016947	1694.7	1	6
42.5517	10	1	187	FullDelay	4.45169	4.45169e+06	3	6
42.756	10	1	122	LastDelay	1.20601	1.20601e+06	1	13
42.756	10	1	122	FullDelay	25.756	2.5756e+07	11	13
43.0534	10	1	137	LastDelay	1.4034	1.4034e+06	1	10
43.0534	10	1	137	FullDelay	25.3034	2.53034e+07	10	10
43.2555	5	1	53	LastDelay	0.00550261	5502.61	1	9
43.2555	5	1	53	FullDelay	40.2555	4.02555e+07	7	9
43.6035	10	1	217	LastDelay	0.00346074	3460.74	1	4
43.6035	10	1	217	FullDelay	0.00346074	3460.74	1	4
43.8049	10	1	133	LastDelay	0.00492703	4927.03	1	4
43.8049	10	1	133	FullDelay	26.2549	2.62549e+07	11	4
43.9533	10	1	155	LastDelay	0.00328203	3282.03	1	8
43.9533	10	1	155	FullDelay	17.2033	1.72033e+07	9	8
44.152	10	1	172	LastDelay	0.00196466	1964.66	1	5
44.152	10	1	172	FullDelay	12.552	1.2552e+07	6	5
44.1529	5	1	80	LastDelay	0.00287411	2874.11	1	9
44.1529	5	1	80	FullDelay	37.5529	3.75529e+07	6	9
44.2522	10	1	180	LastDelay	0.00222605	2226.05	1	11
44.2522	10	1	180	FullDelay	12.2522	1.22522e+07	5	11
44.3023	10	1	182	LastDelay	0.00228472	2284.72	1	7
44.3023	10	1	182	FullDelay	12.2023	1.22023e+07	5	7
44.4554	10	1	191	LastDelay	0.00536818	5368.18	1	10
44.4554	10	1	191	FullDelay	3.55537	3.55537e+06	3	10
44.6526	5	1	95	LastDelay	0.00262488	2624.88	1	7
44.6526	5	1	95	FullDelay	37.3026	3.73026e+07	6	7
44.8527	5	1	100	LastDelay	0.00266659	2666.59	1	5
44.8527	5	1	100	FullDelay	37.2527	3.72527e+07	6	5
44.9517	10	1	202	LastDelay	0.00167126	1671.26	1	4
44.9517	10	1	202	FullDelay	2.10167	2.10167e+06	2	4
45.0011	10	1	177	LastDelay	0.80106	801060	1	5
45.0011	10	1	177	FullDelay	13.1511	1.31511e+07	5	5
45.2557	10	1	208	LastDelay	0.00569356	5693.56	1	3
45.2557	10	1	208	FullDelay	2.10569	2.10569e+06	2	3
45.2584	5	1	113	LastDelay	0.00842309	8423.09	1	5
45.2584	5	1	113	FullDelay	37.0084	3.70084e+07	5	5
45.5013	10	1	188	LastDelay	1.10129	1.10129e+06	1	10
45.5013	10	1	188	FullDelay	7.35129	7.35129e+06	4	10
46.0527	10	1	219	LastDelay	0.552694	552694	1	5
46.0527	10	1	219	FullDelay	0.552694	552694	1	5
46.2553	5	1	137	LastDelay	0.00526828	5268.28	1	9
46.2553	5	1	137	FullDelay	32.8053	3.28053e+07	4	9
46.4519	10	1	169	LastDelay	0.00188677	1886.77	1	3
46.4519	10	1	169	FullDelay	16.9519	1.69519e+07	7	3
46.6022	10	1	193	LastDelay	0.00222356	2223.56	1	4
46.6022	10	1	193	FullDelay	5.60222	5.60222e+06	3	4
46.8024	10	1	197	LastDelay	0.00241727	2417.27	1	6
46.8024	10	1	197	FullDelay	5.60242	5.60242e+06	3	6
47.011	10	1	203	LastDelay	0.0110483	11048.3	1	8
47.011	10	1	203	FullDelay	4.11105	4.11105e+06	3	8
47.0506	10	1	204	LastDelay	0.000625388	625.388	1	4
47.0506	10	1	204	FullDelay	4.10063	4.10063e+06	3	4
47.2519	10	1	212	LastDelay	0.00187059	1870.59	1	4
47.2519	10	1	212	FullDelay	3.90187	3.90187e+06	2	4
47.4077	10	1	215	LastDelay	0.00770848	7708.48	1	8
47.4077	10	1	215	FullDelay	3.90771	3.90771e+06	2	8
47.9033	10	1	239	LastDelay	0.00333632	3336.32	1	5
47.9033	10	1	239	FullDelay	0.00333632	3336.32	1	5
48.8524	10	1	209	LastDelay	0.00243137	2431.38	1	6
48.8524	10	1	209	FullDelay	5.65243	5.65243e+06	3	6
48.9526	10	1	211	LastDelay	0.00263472	2634.72	1	6
48.9526	10	1	211	FullDelay	5.65263	5.65263e+06	3	6
49.353	10	1	207	LastDelay	0.552956	552956	1	11
49.353	10	1	207	FullDelay	6.25296	6.25296e+06	4	11
49.456	10	1	228	LastDelay	0.00599145	5991.45	1	10
49.456	10	1	228	FullDelay	3.50599	3.50599e+06	2	10
49.7025	10	1	242	LastDelay	0.00246387	2463.87	1	4
49.7025	10	1	242	FullDelay	0.00246387	2463.87	1	4
50.0533	10	1	223	LastDelay	0.853309	853309	1	9
50.0533	10	1	223	FullDelay	4.35331	4.35331e+06	2	9
50.0611	5	1	223	LastDelay	0.011069	11069	1	15
50.0611	5	1	223	FullDelay	20.2611	2.02611e+07	3	15
50.1016	10	1	183	LastDelay	0.00157968	1579.68	1	5
50.1016	10	1	183	FullDelay	17.9516	1.79516e+07	8	5
50.1558	10	1	192	LastDelay	0.00575883	5758.83	1	8
50.1558	10	1	192	FullDelay	9.20576	9.20576e+06	5	8
50.2517	5	1	195	LastDelay	1.45166	1.45166e+06	1	3
50.2517	5	1	195	FullDelay	21.8517	2.18517e+07	3	3
50.2522	10	1	195	LastDelay	0.00217709	2177.09	1	5
50.2522	10	1	195	FullDelay	9.15218	9.15218e+06	5	5
50.6523	10	1	213	LastDelay	0.00232332	2323.32	1	6
50.6523	10	1	213	FullDelay	7.25232	7.25232e+06	3	6
50.8513	10	1	220	LastDelay	0.00134079	1340.79	1	3
50.8513	10	1	220	FullDelay	5.30134	5.30134e+06	3	3
50.8518	5	1	220	LastDelay	0.901808	901808	1	4
50.8518	5	1	220	FullDelay	21.2018	2.12018e+07	3	4
50.9597	10	1	232	LastDelay	0.00974008	9740.08	1	8
50.9597	10	1	232	FullDelay	3.40974	3.40974e+06	2	8
51.2536	10	1	238	LastDelay	0.00359956	3599.56	1	5
51.2536	10	1	238	FullDelay	3.4036	3.4036e+06	2	5
51.2576	5	1	238	LastDelay	0.457636	457636	1	7
51.2576	5	1	238	FullDelay	20.7076	2.07076e+07	2	7
51.454	10	1	246	LastDelay	0.00399725	3997.25	1	7
51.454	10	1	246	FullDelay	0.00399725	3997.25	1	7
51.4567	5	1	246	LastDelay	0.256661	256661	1	8
51.4567	5	1	246	FullDelay	20.5067	2.05067e+07	2	8
51.5026	10	1	26	LastDelay	0.00263199	2631.99	1	4
51.5026	10	1	26	FullDelay	49.0526	4.90526e+07	27	4
51.6518	10	1	147	LastDelay	0.00182483	1824.83	1	5
51.6518	10	1	147	FullDelay	33.4018	3.34018e+07	15	5
52.2522	10	1	214	LastDelay	0.00223329	2233.29	1	5
52.2522	10	1	214	FullDelay	8.80223	8.80223e+06	4	5
52.4515	10	1	222	LastDelay	0.00148246	1482.46	1	12
52.4515	10	1	222	FullDelay	6.80148	6.80148e+06	3	12
52.6038	15	1	387	LastDelay	0.00380515	3805.15	1	13
52.6038	15	1	387	FullDelay	0.00380515	3805.15	1	13
53.1045	10	1	250	LastDelay	0.004545	4545	1	14
53.1045	10	1	250	FullDelay	0.004545	4545	1	14
53.251	10	1	154	LastDelay	0.000999756	999.756	1	4
53.251	10	1	154	FullDelay	26.551	2.6551e+07	14	4
53.5539	10	1	200	LastDelay	0.00393941	3939.41	1	9
53.5539	10	1	200	FullDelay	10.8039	1.08039e+07	7	9
54.1526	10	1	234	LastDelay	0.00263864	2638.64	1	6
54.1526	10	1	234	FullDelay	6.50264	6.50264e+06	3	6
54.4564	15	1	43	LastDelay	0.00636388	6363.88	1	11
54.4564	15	1	43	FullDelay	52.2064	5.22064e+07	7	11
54.7042	10	1	255	LastDelay	0.00419516	4195.16	1	5
54.7042	10	1	255	FullDelay	0.00419516	4195.16	1	5
54.7524	5	1	339	LastDelay	0.00236528	2365.28	1	6
54.7524	5	1	339	FullDelay	0.00236528	2365.28	1	6
54.8511	10	1	159	LastDelay	0.00113779	1137.79	1	3
54.8511	10	1	159	FullDelay	27.9011	2.79011e+07	14	3
54.9056	10	1	164	LastDelay	0.00555142	5551.43	1	8
54.9056	10	1	164	FullDelay	25.6556	2.56556e+07	13	8
55.0006	10	1	196	LastDelay	0.000625432	625.432	1	4
55.0006	10	1	196	FullDelay	13.8506	1.38506e+07	8	4
55.7576	5	1	38	LastDelay	0.007562	7562	1	11
55.7576	5	1	38	FullDelay	53.5576	5.35576e+07	8	11
55.9543	10	1	237	LastDelay	0.00425109	4251.09	1	13
55.9543	10	1	237	FullDelay	8.15425	8.15425e+06	4	13
56.0019	10	1	240	LastDelay	0.00189146	1891.46	1	5
56.0019	10	1	240	FullDelay	6.40189	6.40189e+06	3	5
56.1531	10	1	248	LastDelay	0.00309672	3096.72	1	4
56.1531	10	1	248	FullDelay	3.1531	3.1531e+06	2	4
56.3548	10	1	258	LastDelay	0.004762	4762	1	4
56.3548	10	1	258	FullDelay	0.004762	4762	1	4
56.4517	10	1	120	LastDelay	0.00167563	1675.63	1	6
56.4517	10	1	120	FullDelay	39.5517	3.95517e+07	19	6
56.8528	10	1	218	LastDelay	0.00280694	2806.94	1	7
56.8528	10	1	218	FullDelay	11.4028	1.14028e+07	7	7
56.9026	10	1	221	LastDelay	0.00258407	2584.07	1	5
56.9026	10	1	221	FullDelay	11.3026	1.13026e+07	6	5
57.5014	10	1	244	LastDelay	0.00140813	1408.13	1	6
57.5014	10	1	244	FullDelay	6.15141	6.15141e+06	3	6
57.6599	10	1	252	LastDelay	0.00986949	9869.49	1	12
57.6599	10	1	252	FullDelay	3.10987	3.10987e+06	2	12
57.7523	10	1	254	LastDelay	0.0023021	2302.1	1	7
57.7523	10	1	254	FullDelay	3.1023	3.1023e+06	2	7
57.8553	10	1	260	LastDelay	0.00533106	5331.06	1	6
57.8553	10	1	260	FullDelay	0.00533106	5331.06	1	6
58.1014	10	1	205	LastDelay	0.00137362	1373.62	1	8
58.1014	10	1	205	FullDelay	15.1014	1.51014e+07	10	8
58.3006	10	1	224	LastDelay	0.000624877	624.877	1	4
58.3006	10	1	224	FullDelay	12.5506	1.25506e+07	7	4
58.4035	10	1	226	LastDelay	0.00347355	3473.55	1	4
58.4035	10	1	226	FullDelay	12.5535	1.25535e+07	7	4
58.8517	10	1	243	LastDelay	0.00167675	1676.75	1	5
58.8517	10	1	243	FullDelay	7.55168	7.55168e+06	4	5
59.1021	10	1	257	LastDelay	0.00207114	2071.14	1	12
59.1021	10	1	257	FullDelay	2.80207	2.80207e+06	2	12
59.4018	10	1	266	LastDelay	0.00183205	1832.06	1	11
59.4018	10	1	266	FullDelay	0.00183205	1832.06	1	11
59.4514	15	1	151	LastDelay	0.251399	251399	1	10
59.4514	15	1	151	FullDelay	46.9514	4.69514e+07	4	10
59.4556	5	1	151	LastDelay	0.00558233	5582.33	1	11
59.4556	5	1	151	FullDelay	45.3056	4.53056e+07	5	11
59.8559	5	1	160	LastDelay	0.00594158	5941.58	1	10
59.8559	5	1	160	FullDelay	45.2559	4.52559e+07	5	10
59.9512	10	1	230	LastDelay	0.00117497	1174.97	1	2
59.9512	10	1	230	FullDelay	13.9012	1.39012e+07	7	2
60.4529	10	1	253	LastDelay	0.00291327	2913.27	1	10
60.4529	10	1	253	FullDelay	5.85291	5.85291e+06	3	10
60.5528	5	1	176	LastDelay	0.00277079	2770.79	1	12
60.5528	5	1	176	FullDelay	45.1528	4.51528e+07	5	12
60.605	12	1	84	LastDelay	0.00502341	5023.41	1	9
60.605	12	1	84	FullDelay	51.605	5.1605e+07	5	9
60.6509	10	1	268	LastDelay	0.000921028	921.028	1	3
60.6509	10	1	268	FullDelay	0.000921028	921.028	1	3
60.9527	10	1	210	LastDelay	0.00271214	2712.14	1	5
60.9527	10	1	210	FullDelay	17.7027	1.77027e+07	11	5
61.1135	15	1	192	LastDelay	0.0135035	13503.5	1	10
61.1135	15	1	192	FullDelay	40.8135	4.08135e+07	3	10
61.2516	10	1	233	LastDelay	0.00155045	1550.45	1	3
61.2516	10	1	233	FullDelay	13.6516	1.36516e+07	8	3
61.3079	10	1	235	LastDelay	0.00791008	7910.08	1	9
61.3079	10	1	235	FullDelay	13.6079	1.36079e+07	8	9
61.3533	5	1	196	LastDelay	0.00332695	3326.95	1	9
61.3533	5	1	196	FullDelay	32.9033	3.29033e+07	4	9
61.5031	10	1	247	LastDelay	0.00312152	3121.51	1	11
61.5031	10	1	247	FullDelay	8.55312	8.55312e+06	5	11
61.7535	5	1	205	LastDelay	0.00346977	3469.77	1	12
61.7535	5	1	205	FullDelay	32.8535	3.28535e+07	4	12
62.0522	5	1	212	LastDelay	0.00215114	2151.14	1	10
62.0522	5	1	212	FullDelay	32.8022	3.28022e+07	4	10
62.1045	5	1	213	LastDelay	0.00451355	4513.55	1	8
62.1045	5	1	213	FullDelay	32.8045	3.28045e+07	4	8
62.2012	10	1	275	LastDelay	0.00123918	1239.18	1	4
62.2012	10	1	275	FullDelay	0.00123918	1239.18	1	4
62.2523	10	1	216	LastDelay	1.25228	1.25228e+06	1	9
62.2523	10	1	216	FullDelay	18.7023	1.87023e+07	10	9
63.0017	10	1	259	LastDelay	0.00170704	1707.04	1	4
63.0017	10	1	259	FullDelay	5.20171	5.20171e+06	3	4
63.1529	10	1	263	LastDelay	0.00285549	2855.49	1	6
63.1529	10	1	263	FullDelay	3.90286	3.90286e+06	3	6
63.1546	5	1	237	LastDelay	0.00458014	4580.15	1	12
63.1546	5	1	237	FullDelay	32.6546	3.26546e+07	3	12
63.2506	10	1	265	LastDelay	0.000625016	625.016	1	4
63.2506	10	1	265	FullDelay	3.90063	3.90063e+06	3	4
63.5538	5	1	243	LastDelay	0.153755	153755	1	5
63.5538	5	1	243	FullDelay	32.7538	3.27538e+07	3	5
63.706	10	1	280	LastDelay	0.0060485	6048.5	1	7
63.706	10	1	280	FullDelay	0.0060485	6048.5	1	7
63.8523	10	1	199	LastDelay	0.00229524	2295.24	1	7
63.8523	10	1	199	FullDelay	21.1523	2.11523e+07	14	7
64.1533	5	1	260	LastDelay	0.00331021	3310.21	1	8
64.1533	5	1	260	FullDelay	23.8033	2.38033e+07	3	8
64.355	10	1	264	LastDelay	1.15504	1.15504e+06	1	8
64.355	10	1	264	FullDelay	5.05504	5.05504e+06	3	8
64.3559	5	1	264	LastDelay	0.00594036	5940.36	1	6
64.3559	5	1	264	FullDelay	23.8059	2.38059e+07	3	6
64.357	10	1	249	LastDelay	0.00698937	6989.37	1	8
64.357	10	1	249	FullDelay	11.307	1.1307e+07	7	8
64.357	5	1	249	LastDelay	0.70699	706990	1	8
64.357	5	1	249	FullDelay	33.257	3.3257e+07	3	8
64.4005	10	1	251	LastDelay	0.00054671	546.71	1	3
64.4005	10	1	251	FullDelay	9.90055	9.90055e+06	6	3
64.4005	15	1	251	LastDelay	0.450547	450547	1	3
64.4005	15	1	251	FullDelay	27.3505	2.73505e+07	2	3
64.9533	10	1	272	LastDelay	0.153275	153275	1	8
64.9533	10	1	272	FullDelay	2.90327	2.90327e+06	2	8
64.9533	5	1	272	LastDelay	0.203275	203275	1	8
64.9533	5	1	272	FullDelay	24.0033	2.40033e+07	2	8
65.0011	10	1	273	LastDelay	0.151059	151059	1	4
65.0011	10	1	273	FullDelay	2.90106	2.90106e+06	2	4
65.0011	5	1	273	LastDelay	0.201059	201059	1	4
65.0011	5	1	273	FullDelay	24.0011	2.40011e+07	2	4
65.0527	10	1	282	LastDelay	0.00270816	2708.16	1	7
65.0527	10	1	282	FullDelay	0.00270816	2708.16	1	7
65.2514	10	1	206	LastDelay	0.00143078	1430.78	1	5
65.2514	10	1	206	FullDelay	22.2014	2.22014e+07	15	5
65.402	10	1	281	LastDelay	0.401974	401974	1	11
65.402	10	1	281	FullDelay	0.401974	401974	1	11
65.4054	10	1	229	LastDelay	0.00543989	5439.89	1	5
65.4054	10	1	229	FullDelay	19.4054	1.94054e+07	11	5
65.4143	5	1	281	LastDelay	0.214333	214333	1	16
65.4143	5	1	281	FullDelay	24.0143	2.40143e+07	2	16
65.5013	10	1	236	LastDelay	0.00125761	1257.61	1	4
65.5013	10	1	236	FullDelay	17.7513	1.77513e+07	11	4
65.7017	10	1	261	LastDelay	0.00172524	1725.24	1	6
65.7017	10	1	261	FullDelay	6.55173	6.55173e+06	5	6
66.0047	10	1	274	LastDelay	0.0046732	4673.2	1	4
66.0047	10	1	274	FullDelay	3.85467	3.85467e+06	3	4
66.0082	5	1	274	LastDelay	1.15823	1.15823e+06	1	12
66.0082	5	1	274	FullDelay	24.9582	2.49582e+07	2	12
66.0505	10	1	276	LastDelay	0.000466826	466.826	1	2
66.0505	10	1	276	FullDelay	2.55047	2.55047e+06	3	2
66.3053	5	1	299	LastDelay	0.255299	255299	1	10
66.3053	5	1	299	FullDelay	13.5553	1.35553e+07	2	10
66.4568	10	1	286	LastDelay	0.00680417	6804.17	1	6
66.4568	10	1	286	FullDelay	0.00680417	6804.17	1	6
66.4572	5	1	302	LastDelay	0.257235	257235	1	6
66.4572	5	1	302	FullDelay	13.5572	1.35572e+07	2	6
66.7034	10	1	231	LastDelay	0.00344128	3441.28	1	8
66.7034	10	1	231	FullDelay	19.2034	1.92034e+07	12	8
66.7543	5	1	308	LastDelay	0.254291	254291	1	7
66.7543	5	1	308	FullDelay	13.5543	1.35543e+07	2	7
66.9036	5	1	311	LastDelay	0.253587	253587	1	6
66.9036	5	1	311	FullDelay	13.5536	1.35536e+07	2	6
66.9557	5	1	317	LastDelay	0.00573299	5732.99	1	8
66.9557	5	1	317	FullDelay	13.3057	1.33057e+07	2	8
67.0064	5	1	313	LastDelay	0.256427	256427	1	8
67.0064	5	1	313	FullDelay	13.5564	1.35564e+07	2	8
67.0074	10	1	269	LastDelay	0.00738771	7387.71	1	10
67.0074	10	1	269	FullDelay	5.10739	5.10739e+06	5	10
67.1012	10	1	271	LastDelay	0.00115519	1155.19	1	6
67.1012	10	1	271	FullDelay	5.10116	5.10116e+06	5	6
67.2539	10	1	289	LastDelay	0.00389211	3892.11	1	9
67.2539	10	1	289	FullDelay	0.00389211	3892.11	1	9
67.3578	5	1	320	LastDelay	0.25776	257760	1	7
67.3578	5	1	320	FullDelay	13.5578	1.35578e+07	2	7
67.4028	10	1	201	LastDelay	0.00279707	2797.07	1	8
67.4028	10	1	201	FullDelay	24.6028	2.46028e+07	17	8
68.156	5	1	360	LastDelay	0.00599735	5997.35	1	7
68.156	5	1	360	FullDelay	0.00599735	5997.35	1	7
68.3042	10	1	296	LastDelay	0.00420065	4200.65	1	6
68.3042	10	1	296	FullDelay	0.00420065	4200.65	1	6
68.3515	10	1	84	LastDelay	0.00149189	1491.89	1	4
68.3515	10	1	84	FullDelay	57.4515	5.74515e+07	32	4
68.4607	5	1	19	LastDelay	0.0107193	10719.3	1	11
68.4607	5	1	19	FullDelay	67.2607	6.72607e+07	9	11
68.5027	10	1	227	LastDelay	0.00270535	2705.35	1	11
68.5027	10	1	227	FullDelay	22.6027	2.26027e+07	14	11
68.5566	5	1	22	LastDelay	0.00663916	6639.16	1	9
68.5566	5	1	22	FullDelay	67.2066	6.72066e+07	9	9
68.6556	10	1	256	LastDelay	0.00555567	5555.67	1	7
68.6556	10	1	256	FullDelay	12.4056	1.24056e+07	9	7
68.6587	5	1	24	LastDelay	0.00872878	8728.78	1	9
68.6587	5	1	24	FullDelay	67.2087	6.72087e+07	9	9
68.7515	10	1	267	LastDelay	0.00151819	1518.19	1	7
68.7515	10	1	267	FullDelay	8.15152	8.15152e+06	6	7
